"","num_iterations","num_leaves","learning_rate","subsample","colsample_bytree","mean_ROC_AUC","fold_ROC_AUC"
"74",500,30,0.1,0.8,0.8,0.728768523842868,"0.646478873239437, 0.868838652011406, 0.578725282485876, 0.821191296567741, 0.728608514909883"
"75",100,10,0.1,0.6,0.6,0.730767588422838,"0.624788732394366, 0.870366801372451, 0.610378413370998, 0.810233957092003, 0.738070037884373"
"76",1000,10,0.01,0.6,0.6,0.732680233383126,"0.628732394366197, 0.869354611080676, 0.613153248587571, 0.821115151053664, 0.731045761827524"
"77",50,40,0.01,0.6,0.6,0.747416823961749,"0.683098591549296, 0.863481782851038, 0.606338276836158, 0.827237250385487, 0.756928218186768"
"78",50,10,0.01,0.8,0.8,0.744880044710921,"0.706197183098592, 0.85394261017623, 0.594682791902072, 0.811505587177095, 0.758072051200617"
"79",500,10,0.01,0.8,0.7,0.735533651139533,"0.628450704225352, 0.871274282323698, 0.616713747645951, 0.81681292950829, 0.744416591994374"
"80",1000,10,0.05,0.6,0.8,0.728379562196032,"0.628169014084507, 0.867721752379102, 0.596056967984934, 0.822619024956692, 0.727331051574924"
"81",100,20,0.1,0.8,0.7,0.72715412617805,"0.62056338028169, 0.860806383324203, 0.609801671374765, 0.821324551217376, 0.723274644692218"
"82",50,30,0.1,0.7,0.6,0.734595974058781,"0.623661971830986, 0.864141906954369, 0.607633003766478, 0.832053454150882, 0.745489533591189"
"83",50,30,0.05,0.6,0.6,0.733373968140599,"0.62112676056338, 0.865408282964094, 0.613326859698682, 0.822818906931145, 0.744189030545694"
"84",500,10,0.01,0.6,0.8,0.733236112696456,"0.629577464788732, 0.870674859287339, 0.611246468926554, 0.814821724315166, 0.739860046164491"
"85",100,40,0.1,0.8,0.7,0.727905610386939,"0.625633802816901, 0.864883977498115, 0.599111346516008, 0.816946184157926, 0.732952740945748"
"86",100,30,0.05,0.7,0.8,0.730564024436036,"0.625633802816901, 0.86779459365947, 0.604263771186441, 0.821796653404656, 0.733331301112712"
"87",50,30,0.05,0.8,0.6,0.733373968140599,"0.62112676056338, 0.865408282964094, 0.613326859698682, 0.822818906931145, 0.744189030545694"
"88",100,40,0.01,0.8,0.6,0.741016860109589,"0.654084507042254, 0.86394918106673, 0.601933262711864, 0.829833812415526, 0.755283537311571"
"89",100,40,0.01,0.6,0.7,0.742860868564954,"0.660845070422535, 0.8650858085458, 0.60651777306968, 0.82643391521197, 0.755421775574788"
"90",1000,40,0.01,0.7,0.6,0.729535148228045,"0.618591549295775, 0.870614158220366, 0.597875470809793, 0.818686109154594, 0.741908453659698"
"91",500,20,0.01,0.7,0.7,0.732333400300523,"0.623098591549296, 0.871360781344134, 0.610610875706215, 0.820593554282233, 0.736003198620737"
"92",500,10,0.05,0.7,0.6,0.731241245234351,"0.629014084507042, 0.866252786558356, 0.600782721280603, 0.819972968342503, 0.740183665483253"
"93",500,20,0.01,0.6,0.7,0.732333400300523,"0.623098591549296, 0.871360781344134, 0.610610875706215, 0.820593554282233, 0.736003198620737"
"94",500,40,0.1,0.6,0.8,0.72099062958701,"0.625915492957747, 0.865236043686558, 0.559786958568738, 0.808836686908682, 0.745177965813323"
"95",50,20,0.1,0.7,0.6,0.741303289984765,"0.655211267605634, 0.865179136436271, 0.612193973634652, 0.819333346024252, 0.754598726223019"
"96",50,20,0.05,0.6,0.7,0.731794791658747,"0.649577464788732, 0.866940984905162, 0.573793549905838, 0.822291599246159, 0.746370359447841"
"97",1000,20,0.1,0.8,0.6,0.731096401638976,"0.628732394366197, 0.865456085054335, 0.583715866290019, 0.827290552245341, 0.750287110238989"
"98",500,10,0.01,0.7,0.6,0.733038817161996,"0.621408450704225, 0.868812854057942, 0.614901129943503, 0.820189983057623, 0.739881668046686"
"99",100,30,0.05,0.7,0.6,0.730157194252525,"0.623661971830986, 0.866128349371061, 0.608100870998117, 0.817182235251566, 0.735712543810896"
"100",100,10,0.1,0.6,0.7,0.734318938084623,"0.629859154929577, 0.870749218094381, 0.611734934086629, 0.82396489691801, 0.735286486394519"
"101",1000,30,0.1,0.7,0.7,0.723843054854274,"0.621408450704225, 0.870960154302112, 0.560463747645951, 0.815800194171061, 0.750582727448022"
"102",100,10,0.01,0.8,0.6,0.749080581731761,"0.704507042253521, 0.856061836176925, 0.603145597928437, 0.818261597913613, 0.763426834386307"
"103",100,30,0.01,0.8,0.8,0.734870798993076,"0.651830985915493, 0.863304990993479, 0.577895480225989, 0.821655784203613, 0.759666753626805"
"104",100,20,0.05,0.7,0.7,0.736819867452838,"0.649295774647887, 0.866600300166776, 0.606814971751412, 0.822329672003198, 0.739058618694917"
"105",500,40,0.05,0.8,0.6,0.73164965529257,"0.625070422535211, 0.871422999937781, 0.587629472693032, 0.825196550608212, 0.748928830688611"
"106",1000,10,0.05,0.7,0.7,0.729495894547795,"0.64056338028169, 0.871726505272646, 0.584198446327684, 0.82151491500257, 0.729476225854383"
"107",100,40,0.05,0.6,0.7,0.732414943537174,"0.621408450704225, 0.865571417081584, 0.601012241054614, 0.825162285126878, 0.748920323718567"
"108",50,10,0.1,0.8,0.7,0.74206438334591,"0.66056338028169, 0.873760749779579, 0.607482933145009, 0.827351468656603, 0.741163384866667"
"109",100,40,0.01,0.6,0.8,0.738307795794278,"0.654647887323944, 0.865676885185449, 0.592973163841808, 0.822274466505492, 0.755966576114697"
"110",100,20,0.05,0.6,0.8,0.732324987564465,"0.65887323943662, 0.869013167578953, 0.595783309792844, 0.81598675068055, 0.72196847033336"
"111",1000,20,0.1,0.7,0.7,0.720718499403072,"0.623661971830986, 0.867472878004513, 0.551441854990584, 0.830564809350669, 0.730450982838606"
"112",100,10,0.05,0.7,0.8,0.735304411771012,"0.656619718309859, 0.871276558613709, 0.60447563559322, 0.818417696217472, 0.725732450120799"
"113",1000,20,0.1,0.8,0.7,0.720719676427554,"0.623661971830986, 0.867472878004513, 0.551447740112994, 0.830564809350669, 0.730450982838606"
"114",50,10,0.05,0.8,0.6,0.741427950880639,"0.652957746478873, 0.864346014292066, 0.606817914312618, 0.826928861053473, 0.756089218266166"
"115",500,30,0.01,0.8,0.6,0.733852826468259,"0.620845070422535, 0.871385061770923, 0.611352401129943, 0.824221888028022, 0.741459710989871"
"116",1000,10,0.01,0.7,0.8,0.732005472680263,"0.629014084507042, 0.871114942022893, 0.607562382297552, 0.820220441263254, 0.732115513310572"
"117",100,30,0.01,0.6,0.7,0.735529533773421,"0.656619718309859, 0.864821758904467, 0.576768479284369, 0.823913498696008, 0.755524213672402"
"118",100,20,0.01,0.8,0.6,0.752060262220514,"0.708732394366197, 0.860416378968901, 0.597113347457627, 0.827010717481106, 0.767028472828738"
"119",500,40,0.01,0.8,0.7,0.732744462878695,"0.622816901408451, 0.869923683583548, 0.608150894538606, 0.823951571453047, 0.73887926340982"
"120",1000,40,0.01,0.6,0.7,0.729595303094133,"0.62056338028169, 0.871500393798172, 0.596669020715631, 0.820951438198397, 0.738292282476776"
