"","nrounds","max_depth","eta","subsample","min_child_weight","gamma","colsample_bylevel","mean_ROC_AUC","fold_ROC_AUC"
"99",1000,5,0.05,0.6,10,1,0.7,0.746300389748814,"0.915401785714286, 0.762104655294954, 0.692101434790334, 0.879363326602726, 0.675069409389197, 0.559703905855628, 0.742505368945602, 0.723245970684514, 0.604952357123496, 0.799251700680272, 0.770408163265306, 0.831496598639456"
"100",100,5,0.1,0.8,5,0.1,0.7,0.74727159018412,"0.903370424662402, 0.77831934079602, 0.626129952914001, 0.858466367995962, 0.665164374053508, 0.584817484856133, 0.736420007923104, 0.732251621108818, 0.635244677967515, 0.835238095238095, 0.749727891156463, 0.862108843537415"
"101",50,3,0.1,0.8,10,1,0.6,0.748102193571405,"0.848742337420043, 0.779924040511727, 0.690945939943141, 0.779782149167087, 0.679618879353862, 0.590211698637052, 0.736496111423865, 0.743414857905381, 0.611185546589938, 0.844387755102041, 0.80030612244898, 0.872210884353742"
"102",500,5,0.1,0.8,10,1,0.7,0.749929208501144,"0.915793798862829, 0.779191098081023, 0.70374966684435, 0.880417087329632, 0.687252334679455, 0.587175037859667, 0.743517441254352, 0.745712975125623, 0.618041742248911, 0.773809523809524, 0.729251700680272, 0.835238095238095"
"103",500,3,0.05,0.7,10,0.1,0.6,0.753799930130335,"0.895732276119403, 0.771903873489694, 0.686377820717839, 0.854658316506815, 0.682018235739525, 0.553720501009591, 0.736534267425617, 0.74127332624424, 0.598142449073205, 0.837687074829932, 0.836326530612245, 0.851224489795918"
"104",1000,5,0.01,0.6,10,0,0.8,0.751805508569111,"0.893915467306326, 0.780751377043355, 0.695906072316987, 0.847802561837456, 0.686865850580515, 0.577382792781424, 0.74571380913659, 0.745539083838953, 0.583367319280249, 0.822517006802721, 0.79156462585034, 0.850340136054422"
"105",1000,5,0.05,0.8,1,0,0.6,0.726470669132563,"0.918344660625444, 0.778663601634684, 0.544215307391613, 0.883878091872792, 0.674911660777385, 0.540316601463907, 0.740175976314088, 0.735895415024708, 0.559614061424908, 0.686734693877551, 0.812585034013605, 0.842312925170068"
"106",100,5,0.1,0.7,5,0,0.8,0.75374908020503,"0.899894500710732, 0.77819052061123, 0.666574493603411, 0.860329379101464, 0.673212708228168, 0.580523567642605, 0.741171368403495, 0.737137048852192, 0.663397552177811, 0.746054421768708, 0.829183673469388, 0.869319727891157"
"107",1000,3,0.1,0.6,5,0,0.6,0.737011892133838,"0.916021455223881, 0.760820895522388, 0.690762704335465, 0.880607963149924, 0.6528899545684, 0.562602536597678, 0.720709743333125, 0.718364504493234, 0.609866349742499, 0.835170068027211, 0.646598639455782, 0.849727891156463"
"108",500,5,0.05,0.6,1,0.1,0.7,0.728692708634567,"0.916982054015636, 0.763505019545132, 0.5536286202914, 0.881391973750631, 0.67445418980313, 0.572420021453811, 0.731322532891308, 0.734583932778716, 0.576160213506808, 0.744897959183674, 0.751972789115646, 0.842993197278912"
"109",50,3,0.01,0.6,1,1,0.6,0.698726291573283,"0.823235940831556, 0.77246190920398, 0.537924218194741, 0.745853577738516, 0.676255678950025, 0.599345343260979, 0.737429786701695, 0.739870311294593, 0.628801317737328, 0.599761904761905, 0.664489795918367, 0.859285714285714"
"110",100,5,0.01,0.8,1,1,0.7,0.697587330754376,"0.850578025053305, 0.778005063965885, 0.466813810412225, 0.784034262998486, 0.684623454063604, 0.41737206587582, 0.742411125706303, 0.748689768770459, 0.484506786764246, 0.794625850340136, 0.722040816326531, 0.89734693877551"
"111",100,5,0.05,0.8,10,1,0.7,0.748949698677499,"0.876639125799574, 0.777184390547264, 0.689483386638237, 0.821015270065623, 0.686908442705704, 0.558511326350328, 0.747565938992098, 0.745726736306582, 0.611164487813015, 0.876734693877551, 0.71530612244898, 0.881156462585034"
"112",1000,5,0.1,0.8,10,1,0.7,0.751076178709847,"0.917602834044065, 0.765134150675195, 0.691819363006397, 0.883018361938415, 0.671633644623927, 0.579305748359414, 0.731252058964575, 0.724821417401639, 0.613700715164404, 0.776734693877551, 0.834285714285714, 0.823605442176871"
"113",500,3,0.05,0.8,10,0.1,0.8,0.752747974482832,"0.898488583866382, 0.769752798507463, 0.694921042110874, 0.856186900555275, 0.680760979303382, 0.568763408632004, 0.736505077041763, 0.736617251516857, 0.603156523008278, 0.825986394557823, 0.807891156462585, 0.853945578231293"
"114",100,5,0.05,0.8,10,1,0.8,0.754789221378548,"0.877277674129353, 0.774626865671642, 0.693987095771144, 0.819843197879859, 0.692341304896517, 0.581433777132761, 0.739148474802444, 0.737924980713496, 0.629730822960322, 0.856530612244898, 0.798367346938776, 0.856258503401361"
"115",50,5,0.05,0.8,10,0,0.8,0.74522301248608,"0.857205046197584, 0.768603966773276, 0.622160958599858, 0.793107963149924, 0.673449331145886, 0.546273189045936, 0.740021684285148, 0.741873605637914, 0.601000813160693, 0.869523809523809, 0.859931972789116, 0.869523809523809"
"116",1000,5,0.05,0.7,1,0,0.7,0.726285983656454,"0.918210287846482, 0.782186167377399, 0.527685234541578, 0.883772400302877, 0.686073952549218, 0.531497665320545, 0.732863368153291, 0.738365755509685, 0.53994704030358, 0.745102040816327, 0.797823129251701, 0.831904761904762"
"117",500,5,0.05,0.7,5,1,0.8,0.739916710844316,"0.914443407960199, 0.774230410447761, 0.698615738272921, 0.878465737001514, 0.672281991418476, 0.56024025113579, 0.734866662496612, 0.729879276912491, 0.613528074894185, 0.736462585034014, 0.723945578231292, 0.842040816326531"
"118",500,3,0.1,0.6,10,0.1,0.6,0.753418083056689,"0.908042377398721, 0.771064321250888, 0.682568185856432, 0.869470911155982, 0.688834553255931, 0.57799880111055, 0.744341027084506, 0.742260169721232, 0.600586309709973, 0.78734693877551, 0.820952380952381, 0.847551020408163"
"119",100,5,0.01,0.7,1,0,0.8,0.728286295261171,"0.853082245024876, 0.777484785891969, 0.549981676439232, 0.788015049217567, 0.684102094901565, 0.518747633770823, 0.737557598882425, 0.747055732782886, 0.56966722962407, 0.804489795918367, 0.808095238095238, 0.901156462585034"
"120",100,3,0.1,0.7,10,1,0.8,0.755622104610635,"0.871722858919687, 0.771618470149254, 0.701444785003554, 0.816345122412923, 0.680753091872792, 0.556116702423019, 0.740063176330769, 0.733906090365088, 0.613862304789308, 0.878843537414966, 0.826326530612245, 0.876462585034014"
