"","n.trees","interaction.depth","shrinkage","n.minobsinnode","mean_ROC_AUC","fold_ROC_AUC"
"64",750,3,0.005,15,0.750017855457558,NA
"65",1000,3,0.005,15,0.748445804032369,NA
"66",50,4,0.005,15,0.736388531517257,NA
"67",250,4,0.005,15,0.746551776514093,NA
"68",50,5,0.005,15,0.73439154342683,NA
"69",100,5,0.005,15,0.732850418784422,NA
"70",500,5,0.005,15,0.748640689853959,NA
"71",1000,5,0.005,15,0.748205475143064,NA
"72",50,6,0.005,15,0.738035465812035,NA
"73",100,6,0.005,15,0.740622704251131,NA
"74",250,6,0.005,15,0.746149314280097,NA
"75",500,6,0.005,15,0.752341040538659,NA
"76",1000,6,0.005,15,0.746779492717824,NA
"77",50,3,0.01,15,0.746536593550105,NA
"78",750,3,0.01,15,0.74565004377285,NA
"79",1000,4,0.01,15,0.748613251138468,NA
"80",50,5,0.01,15,0.739583722766053,NA
"81",250,5,0.01,15,0.748760090520827,NA
"82",500,5,0.01,15,0.746228690209788,NA
"83",750,5,0.01,15,0.743820250320367,NA
"84",250,6,0.01,15,0.749286550763531,NA
"85",500,6,0.01,15,0.747057728986422,NA
"86",750,6,0.01,15,0.748901987042764,NA
"87",100,3,0.005,20,0.747163979984487,NA
"88",1000,3,0.005,20,0.746164480521165,NA
"89",100,4,0.005,20,0.746930044256515,NA
"90",250,4,0.005,20,0.746682251553828,NA
"91",750,4,0.005,20,0.747821304180911,NA
"92",1000,4,0.005,20,0.747491151401157,NA
"93",50,5,0.005,20,0.737670513788964,NA
"94",100,5,0.005,20,0.736802634340504,NA
"95",250,5,0.005,20,0.745832023981497,NA
"96",750,5,0.005,20,0.747159138977251,NA
"97",50,6,0.005,20,0.744145547939953,NA
"98",100,6,0.005,20,0.742483343601143,NA
"99",250,6,0.005,20,0.745846759581398,NA
"100",500,6,0.005,20,0.75027684771184,NA
"101",100,3,0.01,20,0.745464572308225,NA
"102",500,3,0.01,20,0.748178624669028,NA
"103",1000,3,0.01,20,0.750228997277166,NA
"104",50,4,0.01,20,0.736557640099275,NA
"105",100,4,0.01,20,0.743907638434658,NA
"106",250,4,0.01,20,0.750217723209984,NA
"107",500,4,0.01,20,0.748800824230929,NA
"108",750,4,0.01,20,0.745177081331897,NA
"109",1000,4,0.01,20,0.745990635936568,NA
"110",50,5,0.01,20,0.738209087651477,NA
"111",100,5,0.01,20,0.745948381910936,NA
"112",250,5,0.01,20,0.74898238140049,NA
"113",500,5,0.01,20,0.748026447416674,NA
"114",750,5,0.01,20,0.747344498869785,NA
"115",1000,5,0.01,20,0.744326670097641,NA
"116",50,6,0.01,20,0.744861891553244,NA
"117",100,6,0.01,20,0.744183093192367,NA
"118",250,6,0.01,20,0.748607714830044,NA
"119",500,6,0.01,20,0.750435615334866,NA
"120",1000,6,0.01,20,0.745278294706927,NA
