"","n.trees","interaction.depth","shrinkage","n.minobsinnode","mean_ROC_AUC","fold_ROC_AUC"
"99",250,6,0.005,20,0.790252001328683,NA
"100",500,6,0.005,20,0.790395709967648,NA
"101",100,3,0.01,20,0.78761663117909,NA
"102",500,3,0.01,20,0.787946470245558,NA
"103",1000,3,0.01,20,0.787737210801458,NA
"104",50,4,0.01,20,0.779962820988579,NA
"105",100,4,0.01,20,0.786480241133499,NA
"106",250,4,0.01,20,0.791356289758455,NA
"107",500,4,0.01,20,0.789256710209778,NA
"108",750,4,0.01,20,0.790791308896227,NA
"109",1000,4,0.01,20,0.78747218315803,NA
"110",50,5,0.01,20,0.782907117553404,NA
"111",100,5,0.01,20,0.788539672210289,NA
"112",250,5,0.01,20,0.79051477928432,NA
"113",500,5,0.01,20,0.791513958506237,NA
"114",750,5,0.01,20,0.789739971451353,NA
"115",1000,5,0.01,20,0.789055502792596,NA
"116",50,6,0.01,20,0.784079382598244,NA
"117",100,6,0.01,20,0.783844846899369,NA
"118",250,6,0.01,20,0.790467703241931,NA
"119",500,6,0.01,20,0.790975000517772,NA
"120",1000,6,0.01,20,0.787864611124651,NA
