"","n.trees","max_depth","min_samples_split","mean_ROC_AUC","fold_ROC_AUC"
"111",900,5,20,0.752916750857153,"0.902968972103767, 0.784215640547264, 0.701614694385217, 0.862261799596164, 0.691805748359414, 0.589433997980818, 0.743536832009341, 0.744739267321365, 0.638981881111737, 0.777789115646259, 0.767551020408163, 0.830102040816327"
"112",250,3,15,0.751701125617944,"0.902472014925373, 0.782655361584933, 0.712948649609097, 0.862495267541646, 0.690652606007067, 0.580269592377587, 0.7457886616209, 0.737525697962928, 0.619891370071516, 0.736190476190476, 0.804795918367347, 0.844727891156463"
"113",500,4,15,0.744272285531765,"0.902754086709311, 0.780719727256574, 0.706580379353234, 0.862802877334679, 0.687392730943968, 0.586533001009591, 0.743373991367986, 0.74806697108067, 0.631581076291153, 0.71391156462585, 0.726530612244898, 0.841020408163265"
"114",500,5,17,0.74547176630268,"0.903223280916844, 0.784825870646766, 0.680863539445629, 0.861624495204442, 0.689563351842504, 0.566018582786471, 0.743697170617794, 0.74840891557724, 0.648014219886991, 0.731768707482993, 0.758027210884354, 0.829625850340136"
"115",250,5,10,0.74188600777732,"0.902354855188344, 0.780675306503198, 0.705710287846482, 0.860858625694094, 0.679915446744069, 0.581042560575467, 0.737495882070849, 0.749351139467484, 0.593187172911324, 0.732789115646259, 0.756496598639456, 0.822755102040816"
"116",750,3,5,0.742833120618676,"0.902859585998579, 0.783459932480455, 0.700270966595594, 0.862917245078243, 0.690193557546694, 0.547290667592125, 0.744418798607202, 0.746613289964763, 0.604680886553658, 0.780884353741497, 0.719523809523809, 0.830884353741497"
"117",250,6,15,0.739899688644673,"0.902973414179104, 0.778651941186922, 0.671825581911869, 0.861449394245331, 0.69028899545684, 0.583663553760727, 0.741834198619712, 0.747226705031171, 0.623841663017869, 0.740102040816326, 0.70812925170068, 0.828809523809524"
"118",750,4,20,0.746698195955007,"0.903183302238806, 0.780858542110874, 0.703312677683014, 0.862698763250883, 0.691640901060071, 0.58933934881373, 0.743088551114447, 0.746492983882738, 0.630103417359938, 0.763163265306122, 0.708027210884354, 0.838469387755102"
"119",100,4,20,0.735544146982146,"0.900328713574982, 0.781062322316986, 0.700159914712154, 0.859582439424533, 0.691114020696618, 0.613661029782938, 0.740555659806927, 0.735316402910698, 0.647844498655157, 0.61891156462585, 0.737687074829932, 0.80030612244898"
"120",500,4,5,0.742943144465012,"0.903530894633973, 0.781133395522388, 0.699211531627576, 0.861699425795053, 0.692387051993942, 0.565505899798082, 0.743259523362732, 0.743942369842163, 0.628865328079064, 0.699421768707483, 0.724659863945578, 0.871700680272109"
