"","n.trees","max_depth","min_samples_split","mean_ROC_AUC","fold_ROC_AUC"
"110",100,5,20,0.730466960889976,"0.900919509594883, 0.773905028429282, 0.713386194029851, 0.860894907874811, 0.680073195355881, 0.538601085310449, 0.743142761827318, 0.748732303329789, 0.60676487145806, 0.746292517006803, 0.662993197278912, 0.789897959183673"
"111",900,5,20,0.74948670162147,"0.903192741648898, 0.785407782515992, 0.701950626332623, 0.862207376325088, 0.691353009843513, 0.581210562847047, 0.745009903880236, 0.748466670836721, 0.657422697608473, 0.751224489795918, 0.738367346938776, 0.828027210884354"
"112",250,3,15,0.737004950876697,"0.903665267412935, 0.781040111940299, 0.6720138148543, 0.861328716557294, 0.689008076728925, 0.560618847804139, 0.745102270594858, 0.747118075102688, 0.63722545401472, 0.721768707482993, 0.680680272108844, 0.844489795918367"
"113",500,4,15,0.752418002196312,"0.90259361673774, 0.782215040867093, 0.707209488272921, 0.861645791267037, 0.68865077612317, 0.582218576476527, 0.740227476491316, 0.746744438189362, 0.640163883155063, 0.776190476190476, 0.779829931972789, 0.821326530612245"
"114",500,5,17,0.746178888234423,"0.902927882906894, 0.780683635394456, 0.689882618159204, 0.862630142604745, 0.689220248611812, 0.58827296819788, 0.743411104856029, 0.741061695961302, 0.628641396134359, 0.74421768707483, 0.746428571428571, 0.836768707482993"
"115",250,5,10,0.729637199763695,"0.902259905828003, 0.782098436389481, 0.68155539267946, 0.859900302877335, 0.68324078748107, 0.587304391721353, 0.742295823690082, 0.745276995892496, 0.607292591897583, 0.665, 0.682925170068027, 0.816496598639456"
"116",750,3,5,0.74254559343642,"0.902896788379531, 0.782919109808102, 0.699573560767591, 0.863377871024735, 0.691142415446744, 0.593005426552246, 0.74355747378078, 0.743444256791977, 0.623555388753362, 0.679795918367347, 0.759727891156463, 0.827551020408163"
"117",250,6,15,0.74955889301646,"0.901947294776119, 0.784084599324805, 0.715982031805259, 0.861449394245331, 0.683707723372034, 0.570276217819283, 0.747616188152874, 0.747932695314943, 0.651948666624966, 0.699421768707483, 0.785272108843537, 0.845068027210884"
"118",750,4,20,0.744821690807593,"0.903186633795309, 0.782799173773987, 0.687455023987207, 0.862905413932357, 0.692202486118122, 0.583713244573448, 0.74481578782761, 0.7444162965743, 0.623270991013532, 0.745204081632653, 0.742551020408163, 0.825340136054422"
"119",100,4,20,0.738477224782001,"0.902661913646055, 0.780793576759062, 0.656034004086709, 0.857302183240788, 0.687746876577486, 0.592711225391217, 0.733058526719626, 0.744642939054649, 0.580687016534267, 0.687142857142857, 0.791666666666667, 0.847278911564626"
"120",500,4,5,0.7442914167257,"0.903239383439943, 0.782474902274343, 0.696655672530206, 0.862432168096921, 0.697168412417971, 0.575887335941444, 0.748290277517149, 0.745717770688685, 0.620243322699694, 0.754931972789116, 0.720680272108844, 0.823775510204082"
