"","nrounds","max_depth","eta","subsample","min_child_weight","gamma","colsample_bylevel","mean_ROC_AUC","fold_ROC_AUC"
"89",1000,3,0.01,0.6,5,0,0.7,0.737539427919704,"0.652394366197183, 0.873942094217161, 0.603966572504708, 0.817364984485352, 0.740029122194118"
"90",50,5,0.01,0.6,1,0.1,0.6,0.753149133700278,"0.74, 0.857851000125955, 0.601174081920904, 0.817842797586187, 0.748877788868346"
"91",50,5,0.01,0.7,10,0,0.6,0.746688791124381,"0.711549295774648, 0.857557358714473, 0.595180084745763, 0.814720831509014, 0.75443638487801"
"92",100,5,0.05,0.6,5,0.1,0.6,0.728757544262731,"0.615492957746479, 0.874017970550877, 0.602121586629002, 0.815674554072833, 0.736480652314463"
"93",500,5,0.05,0.7,10,0,0.6,0.726783056476827,"0.625352112676056, 0.876417180222985, 0.596083451035782, 0.813907978146237, 0.722154560303075"
"94",500,3,0.05,0.7,5,0,0.7,0.730998423507761,"0.652957746478873, 0.870859997541607, 0.597316384180791, 0.814342007576479, 0.719515981761056"
"95",50,3,0.01,0.6,5,0,0.7,0.747597477226223,"0.707042253521127, 0.859142415325805, 0.60651777306968, 0.809190763549142, 0.756094180665358"
"96",1000,3,0.01,0.7,1,0.1,0.8,0.750325050967569,"0.715492957746479, 0.873329013440734, 0.607338747645951, 0.81359578153852, 0.741868754466159"
"97",100,5,0.01,0.7,5,0.1,0.8,0.750442010763153,"0.708450704225352, 0.862314804838482, 0.604702212806026, 0.824343720850545, 0.752398611095357"
"98",50,3,0.01,0.7,1,0,0.8,0.751276813749591,"0.72, 0.862554574053025, 0.601568385122411, 0.820041499305172, 0.752219610267346"
"99",1000,5,0.05,0.6,10,1,0.7,0.729448278284931,"0.674084507042254, 0.868651996230464, 0.588235640301318, 0.808703432259047, 0.707565815591575"
"100",100,5,0.1,0.8,5,0.1,0.7,0.732512397286437,"0.616338028169014, 0.867041900429005, 0.603895951035782, 0.822333479278902, 0.752952627519481"
"101",50,3,0.1,0.8,10,1,0.6,0.73881091184771,"0.65225352112676, 0.862741229833967, 0.612073328625235, 0.818480516266585, 0.748505963386001"
"102",500,5,0.1,0.8,10,1,0.7,0.724352312149525,"0.619154929577465, 0.871592962925306, 0.591902071563088, 0.817863737602558, 0.721247859079206"
"103",500,3,0.05,0.7,10,0.1,0.6,0.726533682599389,"0.627605633802817, 0.875697872579355, 0.590371939736346, 0.81149035807428, 0.727502608804147"
"104",1000,5,0.01,0.6,10,0,0.8,0.733953499118045,"0.652676056338028, 0.87201180028742, 0.600258945386064, 0.812339380556243, 0.73248131302247"
"105",1000,5,0.05,0.8,1,0,0.6,0.73142625885007,"0.627042253521127, 0.872465540763043, 0.59902895480226, 0.815560335801717, 0.743034209362204"
"106",100,5,0.1,0.7,5,0,0.8,0.727659064090985,"0.627323943661972, 0.869732475222583, 0.600900423728814, 0.81752108278921, 0.722817395052346"
"107",1000,3,0.1,0.6,5,0,0.6,0.734488539506043,"0.713802816901408, 0.863592562298264, 0.5717631826742, 0.803106736974358, 0.720177398681987"
"108",500,5,0.05,0.6,1,0.1,0.7,0.732574987108555,"0.629859154929577, 0.86470339182387, 0.604431497175141, 0.825268888846586, 0.738612002767601"
"109",50,3,0.01,0.6,1,1,0.6,0.7543986358156,"0.717746478873239, 0.865948522460154, 0.613059086629002, 0.817018522396299, 0.758220568719304"
"110",100,5,0.01,0.8,1,1,0.7,0.752349662238735,"0.714929577464789, 0.859939116829826, 0.61174670433145, 0.825373588928442, 0.749759323639168"
"111",100,5,0.05,0.8,10,1,0.7,0.735701315951685,"0.651267605633803, 0.874184898485053, 0.605802730696798, 0.816363670975234, 0.730887673967537"
"112",1000,5,0.1,0.8,10,1,0.7,0.725831991955009,"0.631830985915493, 0.878327746305961, 0.575038253295669, 0.82451504825722, 0.719447926000703"
"113",500,3,0.05,0.8,10,0.1,0.8,0.72713655567085,"0.625633802816901, 0.871462455631314, 0.60118290960452, 0.811562696312653, 0.725840913988862"
"114",100,5,0.05,0.8,10,1,0.8,0.74605671333526,"0.708169014084507, 0.873398819667753, 0.601262358757062, 0.809818964040281, 0.737634410126697"
"115",50,5,0.05,0.8,10,0,0.8,0.747889745157003,"0.707887323943662, 0.867601867771831, 0.600941619585687, 0.811246692429232, 0.751771222054603"
"116",1000,5,0.05,0.7,1,0,0.7,0.730450128008413,"0.632957746478873, 0.864574402056552, 0.604822857815443, 0.817391635415279, 0.732503998275921"
"117",500,5,0.05,0.7,5,1,0.8,0.725509068051789,"0.625070422535211, 0.867430387257632, 0.593526365348399, 0.817562962821953, 0.723955202295748"
"118",500,3,0.1,0.6,10,0.1,0.6,0.729500083914057,"0.652676056338028, 0.875209228990223, 0.586752589453861, 0.815788772343949, 0.717073772444223"
"119",100,5,0.01,0.7,1,0,0.8,0.749729687915222,"0.709859154929578, 0.858962588414898, 0.596545433145009, 0.826392035179228, 0.756889227907399"
"120",100,3,0.1,0.7,10,1,0.8,0.739221673146937,"0.676338028169014, 0.876829947478402, 0.595080037664783, 0.816302754563972, 0.731557597858512"
