species,decimalLongitude,decimalLatitude
Gentianella campestris,10.194094,61.357012
Gentianella campestris,9.737102,61.459497
Gentianella campestris,20.849192,69.489864
Gentianella campestris,20.794817,69.760156
Gentianella campestris,12.242045,65.51078
Gentianella campestris,12.235467,65.502202
Gentianella campestris,12.272753,65.477772
Gentianella campestris,12.165234,65.390376
Gentianella campestris,12.291523,65.469292
Gentianella campestris,12.282027,65.461723
Gentianella campestris,12.497664,65.402309
Gentianella campestris,12.096022,65.391827
Gentianella campestris,21.194388,69.884726
Gentianella campestris,21.118916,69.876632
Gentianella campestris,20.969216,69.911767
Gentianella campestris,9.548955,62.727121
Gentianella campestris,9.630242,62.514504
Gentianella campestris,9.664168,62.467231
Gentianella campestris,9.648282,62.478652
Gentianella campestris,9.651403,62.483008
Gentianella campestris,9.664307,62.462141
Gentianella campestris,9.636842,62.501639
Gentianella campestris,9.641805,62.493178
Gentianella campestris,9.505852,62.613154
Gentianella campestris,9.615066,62.427359
Gentianella campestris,15.88304,62.65227
Gentianella campestris,14.85363,63.07965
Gentianella campestris,15.45311,58.08596
Gentianella campestris,16.51548,59.16251
Gentianella campestris,14.45231,62.82739
Gentianella campestris,16.04165,58.4316
Gentianella campestris,12.47584,59.44558
Gentianella campestris,16.27385,58.59887
Gentianella campestris,11.23783,58.41377
Gentianella campestris,11.18101,58.74692
Gentianella campestris,11.16746,58.80542
Gentianella campestris,16.46982,59.34484
Gentianella campestris,16.7773,59.3224
Gentianella campestris,13.02176,56.06577
Gentianella campestris,12.61546,56.79128
Gentianella campestris,16.56554,59.91058
Gentianella campestris,13.8748,57.56403
Gentianella campestris,16.22163,58.90877
Gentianella campestris,14.76487,63.47029
Gentianella campestris,15.06258,63.40961
Gentianella campestris,14.17828,56.65838
Gentianella campestris,16.43926,60.54157
Gentianella campestris,16.41494,60.54413
Gentianella campestris,17.08571,60.48762
Gentianella campestris,17.09015,60.50681
Gentianella campestris,16.86276,58.94791
Gentianella campestris,12.22811,65.465335
Gentianella campestris,12.227392,65.458854
Gentianella campestris,16.584382,68.580166
Gentianella campestris,12.210872,65.462932
Gentianella campestris,7.527014,60.603572
Gentianella campestris,10.077445,59.73426
Gentianella campestris,8.828777,61.519774
Gentianella campestris,9.540575,62.068182
Gentianella campestris,9.049152,61.7133
Gentianella campestris,8.839934,61.518111
Gentianella campestris,9.694681,61.134543
Gentianella campestris,9.755569,61.262985
Gentianella campestris,8.939073,61.583026
Gentianella campestris,18.815735,69.600902
Gentianella campestris,8.877798,61.740434
Gentianella campestris,9.553888,60.876803
Gentianella campestris,11.117164,62.39875
Gentianella campestris,7.430828,59.505457
Gentianella campestris,9.581054,61.174745
Gentianella campestris,8.319307,60.899044
Gentianella campestris,8.237758,61.683295
Gentianella campestris,9.656009,61.322656
Gentianella campestris,9.505281,61.355982
Gentianella campestris,9.626814,61.299084
Gentianella campestris,8.986171,61.872261
Gentianella campestris,8.964001,61.712563
Gentianella campestris,11.031851,62.564703
Gentianella campestris,9.754357,61.137579
Gentianella campestris,6.117446,62.588542
Gentianella campestris,10.112317,61.276185
Gentianella campestris,9.656692,61.145114
Gentianella campestris,8.282584,60.959139
Gentianella campestris,9.172931,61.743582
Gentianella campestris,10.49508,61.145331
Gentianella campestris,8.20055,60.933396
Gentianella campestris,7.86961,59.723179
Gentianella campestris,8.836224,60.695178
Gentianella campestris,10.502572,60.971321
Gentianella campestris,9.166822,61.721123
Gentianella campestris,8.92028,60.78064
Gentianella campestris,9.083692,61.781977
Gentianella campestris,9.173632,61.700096
Gentianella campestris,9.554922,60.903277
Gentianella campestris,8.919867,62.454324
Gentianella campestris,8.899879,62.443496
Gentianella campestris,9.045658,61.868995
Gentianella campestris,10.905799,62.596014
Gentianella campestris,9.882905,62.653108
Gentianella campestris,8.922229,61.579311
Gentianella campestris,9.737028,61.151642
Gentianella campestris,9.001883,61.62391
Gentianella campestris,10.316998,61.114341
Gentianella campestris,18.908504,69.684826
Gentianella campestris,10.738955,62.711718
Gentianella campestris,8.868177,61.73841
Gentianella campestris,9.169616,61.709762
Gentianella campestris,10.478893,61.150888
Gentianella campestris,9.077036,61.752651
Gentianella campestris,6.128711,60.409893
Gentianella campestris,9.679168,59.095164
Gentianella campestris,10.350604,62.668277
Gentianella campestris,8.487516,60.70565
Gentianella campestris,9.585904,62.808098
Gentianella campestris,8.307943,60.687738
Gentianella campestris,8.936908,61.588185
Gentianella campestris,10.475048,63.375193
Gentianella campestris,8.770971,60.947887
Gentianella campestris,9.803602,62.176472
Gentianella campestris,8.946906,62.48251
Gentianella campestris,9.463563,61.36018
Gentianella campestris,8.219118,59.749515
Gentianella campestris,9.649334,61.319396
Gentianella campestris,19.878729,69.977671
Gentianella campestris,9.023532,61.874776
Gentianella campestris,8.953464,61.612441
Gentianella campestris,9.038399,60.69429
Gentianella campestris,9.007857,61.946503
Gentianella campestris,10.049732,61.145119
Gentianella campestris,10.133437,61.090943
Gentianella campestris,8.219324,59.74053
Gentianella campestris,8.965743,61.61394
Gentianella campestris,9.701329,61.11313
Gentianella campestris,10.40109,62.438832
Gentianella campestris,10.293328,61.118663
Gentianella campestris,9.72667,61.144087
Gentianella campestris,9.514497,62.472859
Gentianella campestris,14.4594,67.22846
Gentianella campestris,14.37609,67.137553
Gentianella campestris,13.386578,66.837446
Gentianella campestris,17.735268,69.170193
Gentianella campestris,14.712105,67.199511
Gentianella campestris,14.763057,67.026466
Gentianella campestris,8.636448,60.66501
Gentianella campestris,8.578192,60.662304
Gentianella campestris,15.69567,57.40634
Gentianella campestris,11.734,62.8625
Gentianella campestris,8.5445,60.8737
Gentianella campestris,8.62156958955885,59.8120334588229
Gentianella campestris,5.5607,58.859
Gentianella campestris,5.2885750706089,59.5687888679725
Gentianella campestris,11.7458,59.1412
Gentianella campestris,11.7434,59.2986
Gentianella campestris,5.7754,58.5266
Gentianella campestris,5.7958,58.51
Gentianella campestris,12.1192,63.9495
Gentianella campestris,15.56266,57.60141
Gentianella campestris,13.92743,57.90932
Gentianella campestris,9.04555,61.90612
Gentianella campestris,9.05685,61.90525
Gentianella campestris,9.57058,62.46655
Gentianella campestris,10.79551,62.1722
Gentianella campestris,10.79363,62.43912
Gentianella campestris,10.56089,62.4856
Gentianella campestris,9.17937,61.80861
Gentianella campestris,8.01366,61.10688
Gentianella campestris,13.40487,60.99286
Gentianella campestris,13.80903,63.57065
Gentianella campestris,14.86586,63.27246
Gentianella campestris,14.35304,63.02002
Gentianella campestris,13.81168,63.50228
Gentianella campestris,14.28019,63.67753
Gentianella campestris,14.17283,63.70718
Gentianella campestris,16.5456,68.9944
Gentianella campestris,9.199947,62.019459
Gentianella campestris,7.2048,60.421
Gentianella campestris,7.208,60.4606
Gentianella campestris,8.425354,60.929309
Gentianella campestris,8.533544,60.870695
Gentianella campestris,8.43814,60.911397
Gentianella campestris,8.444972,60.900221
Gentianella campestris,8.421526,60.873807
Gentianella campestris,8.573099,60.863788
Gentianella campestris,8.808641,60.888669
Gentianella campestris,8.777827,60.887194
Gentianella campestris,8.724054,61.074007
Gentianella campestris,9.049129,61.062133
Gentianella campestris,8.754603,61.029904
Gentianella campestris,8.89724,61.147858
Gentianella campestris,10.525523,60.193012
Gentianella campestris,6.896362,60.31655
Gentianella campestris,15.132414,66.947736
Gentianella campestris,12.486528,65.795305
Gentianella campestris,12.674699,66.039196
Gentianella campestris,12.922069,66.013343
Gentianella campestris,12.66175,66.0333
Gentianella campestris,12.769427,65.971974
Gentianella campestris,11.900876,63.112718
Gentianella campestris,11.842333,62.93902
Gentianella campestris,11.63581,62.97325
Gentianella campestris,11.646292,62.980256
Gentianella campestris,11.668767,62.987279
Gentianella campestris,13.62909,58.19278
Gentianella campestris,9.274909,62.736963
Gentianella campestris,8.925771,62.414289
Gentianella campestris,9.568888,62.491932
Gentianella campestris,11.67842,57.69798
Gentianella campestris,16.37718,57.59288
Gentianella campestris,16.0125,62.23862
Gentianella campestris,16.64673,60.01445
Gentianella campestris,11.91012,57.84503
Gentianella campestris,15.08865,63.32008
Gentianella campestris,15.44149,58.07017
Gentianella campestris,15.74668,57.13714
Gentianella campestris,15.60057,58.21585
Gentianella campestris,15.22871,58.1087
Gentianella campestris,15.95985,58.05436
Gentianella campestris,15.33543,57.82721
Gentianella campestris,15.81109,58.33059
Gentianella campestris,15.56033,57.96543
Gentianella campestris,16.42638,58.85413
Gentianella campestris,16.66554,59.34472
Gentianella campestris,18.25184,60.22736
Gentianella campestris,15.47275,57.79646
Gentianella campestris,14.15404,59.81984
Gentianella campestris,14.37006,59.7833
Gentianella campestris,16.00417,59.71853
Gentianella campestris,11.75266,58.07327
Gentianella campestris,14.71785,63.67686
Gentianella campestris,14.01002,63.38388
Gentianella campestris,13.99928,63.38438
Gentianella campestris,17.91073,59.73855
Gentianella campestris,12.51637,59.94922
Gentianella campestris,12.61106,59.82147
Gentianella campestris,14.27632,63.66888
Gentianella campestris,14.14609,57.53215
Gentianella campestris,13.94121,58.03266
Gentianella campestris,12.4812,59.0493
Gentianella campestris,15.54635,62.72317
Gentianella campestris,13.61969,63.26518
Gentianella campestris,6.096363,62.587922
Gentianella campestris,11.144086,64.836339
Gentianella campestris,14.720944,67.26125
Gentianella campestris,10.894947,60.692843
Gentianella campestris,10.908862,60.663118
Gentianella campestris,18.40367,60.20198
Gentianella campestris,12.992555,67.884118
Gentianella campestris,11.974336,65.802514
Gentianella campestris,12.032807,65.770183
Gentianella campestris,9.684944,59.154267
Gentianella campestris,9.41641,61.529637
Gentianella campestris,9.399405,61.523689
Gentianella campestris,9.788933,60.916576
Gentianella campestris,13.226129,66.674005
Gentianella campestris,8.844875,61.510057
Gentianella campestris,9.016642,61.563098
Gentianella campestris,8.331272,59.711392
Gentianella campestris,8.964037,61.244987
Gentianella campestris,8.03402,59.464615
Gentianella campestris,8.908287,61.802732
Gentianella campestris,8.891049,60.446278
Gentianella campestris,8.844013,61.499745
Gentianella campestris,8.754603,60.717357
Gentianella campestris,10.12431,61.09397
Gentianella campestris,15.421405,68.001093
Gentianella campestris,14.766057,67.26298
Gentianella campestris,8.90314,61.019874
Gentianella campestris,5.782213,58.523772
Gentianella campestris,10.616227,62.179805
Gentianella campestris,8.205338,60.928927
Gentianella campestris,10.101672,59.010668
Gentianella campestris,9.045146,61.555586
Gentianella campestris,8.578273,61.821818
Gentianella campestris,14.722265,67.152846
Gentianella campestris,9.024017,61.558273
Gentianella campestris,9.207606,61.039776
Gentianella campestris,9.227602,62.03247
Gentianella campestris,9.647268,62.315986
Gentianella campestris,15.628728,68.174988
Gentianella campestris,9.265044,61.79906
Gentianella campestris,14.633502,67.395431
Gentianella campestris,11.634009,62.855662
Gentianella campestris,5.196089,59.167765
Gentianella campestris,9.658731,61.367658
Gentianella campestris,8.567952,61.821704
Gentianella campestris,5.1937,59.251333
Gentianella campestris,10.822597,63.434837
Gentianella campestris,9.035408,61.554593
Gentianella campestris,9.067927,61.830356
Gentianella campestris,14.887653,67.720946
Gentianella campestris,7.292946,60.423708
Gentianella campestris,8.839557,62.122378
Gentianella campestris,9.782123,61.345055
Gentianella campestris,8.585478,61.825717
Gentianella campestris,9.007632,62.104247
Gentianella campestris,9.218341,61.831879
Gentianella campestris,8.064248,62.271263
Gentianella campestris,11.491896,59.816317
Gentianella campestris,11.517013,63.655267
Gentianella campestris,14.635389,67.413993
Gentianella campestris,14.712446,67.27373
Gentianella campestris,12.982444,66.578315
Gentianella campestris,12.61769,62.53365
Gentianella campestris,13.001218,66.569276
Gentianella campestris,14.610676,67.281402
Gentianella campestris,14.505043,67.035293
Gentianella campestris,14.387624,66.863989
Gentianella campestris,15.57898,58.57328
Gentianella campestris,9.5885,60.8998
Gentianella campestris,12.115,65.4345
Gentianella campestris,10.8983,63.3326
Gentianella campestris,8.4144,60.4166
Gentianella campestris,11.417,64.1448
Gentianella campestris,15.12491,57.67296
Gentianella campestris,14.50925,57.64794
Gentianella campestris,14.34769,57.92254
Gentianella campestris,14.52992,57.71944
Gentianella campestris,19.83582,69.95172
Gentianella campestris,11.086943,62.553943
Gentianella campestris,11.032197,62.521374
Gentianella campestris,10.95483,62.479128
Gentianella campestris,10.704306,62.410208
Gentianella campestris,11.086182,62.544472
Gentianella campestris,10.833367,62.419713
Gentianella campestris,11.105433,62.609383
Gentianella campestris,11.131698,62.51577
Gentianella campestris,10.856846,62.422975
Gentianella campestris,14.56437,63.27951
Gentianella campestris,21.7335,69.9297
Gentianella campestris,21.6942,69.9208
Gentianella campestris,18.1311,69.6467
Gentianella campestris,9.415906,61.855537
Gentianella campestris,8.483082,61.45041
Gentianella campestris,9.195504,62.032598
Gentianella campestris,9.139872,62.054649
Gentianella campestris,9.266538,61.992363
Gentianella campestris,9.268194,61.97007
Gentianella campestris,9.231629,62.01782
Gentianella campestris,9.215764,62.021859
Gentianella campestris,9.889059,62.062507
Gentianella campestris,9.682277,62.08563
Gentianella campestris,9.224609,62.013981
Gentianella campestris,8.911422,61.038609
Gentianella campestris,8.882072,61.934634
Gentianella campestris,10.597623,60.621924
Gentianella campestris,10.458592,60.267422
Gentianella campestris,7.302,60.4385
Gentianella campestris,11.05,62.5655
Gentianella campestris,17.07,60.48
Gentianella campestris,14.703,63.18628
Gentianella campestris,9.163814,60.989196
Gentianella campestris,9.105177,61.020093
Gentianella campestris,9.113193,61.005821
Gentianella campestris,9.398337,60.935485
Gentianella campestris,8.870017,61.028224
Gentianella campestris,10.913412,61.625499
Gentianella campestris,8.625177,59.807539
Gentianella campestris,11.331932,63.381016
Gentianella campestris,9.650583,60.054401
Gentianella campestris,11.213693,62.543301
Gentianella campestris,11.226672,62.349857
Gentianella campestris,11.097686,62.434608
Gentianella campestris,11.190196,62.410341
Gentianella campestris,11.20933,62.402792
Gentianella campestris,11.127744,62.410689
Gentianella campestris,11.119254,62.415757
Gentianella campestris,11.121076,62.403194
Gentianella campestris,11.188561,62.415781
Gentianella campestris,7.046975,57.98321
Gentianella campestris,9.351747,63.546356
Gentianella campestris,11.433619,62.461621
Gentianella campestris,11.394496,62.473964
Gentianella campestris,11.405197,62.465877
Gentianella campestris,11.437378,62.405885
Gentianella campestris,11.450147,62.404358
Gentianella campestris,11.305437,62.481804
Gentianella campestris,11.326674,62.479862
Gentianella campestris,11.297701,62.485182
Gentianella campestris,11.412171,62.440037
Gentianella campestris,11.418609,62.433118
Gentianella campestris,11.456867,62.389745
Gentianella campestris,11.387108,62.453373
Gentianella campestris,11.336966,62.469516
Gentianella campestris,11.271668,62.494831
Gentianella campestris,11.355909,62.471586
Gentianella campestris,11.459689,62.394428
Gentianella campestris,11.493104,62.398055
Gentianella campestris,11.784695,65.121082
Gentianella campestris,10.974694,62.575309
Gentianella campestris,10.953159,62.572568
Gentianella campestris,14.36286,62.47661
Gentianella campestris,11.210165,62.354763
Gentianella campestris,11.227562,62.342829
Gentianella campestris,8.323833,60.625812
Gentianella campestris,8.403814,60.583741
Gentianella campestris,8.343996,60.606635
Gentianella campestris,8.131785,60.631617
Gentianella campestris,8.164649,60.629582
Gentianella campestris,8.311879,60.616458
Gentianella campestris,8.268783,60.623637
Gentianella campestris,8.1489,60.627238
Gentianella campestris,8.144571,60.631969
Gentianella campestris,8.208859,60.626708
Gentianella campestris,8.077045,60.621823
Gentianella campestris,8.190214,60.626866
Gentianella campestris,8.114953,60.5788
Gentianella campestris,8.194944,60.580069
Gentianella campestris,8.235903,60.553508
Gentianella campestris,8.327871,60.607426
Gentianella campestris,8.307491,60.58676
Gentianella campestris,8.301575,60.581791
Gentianella campestris,8.351199,60.600852
Gentianella campestris,8.221775,60.621621
Gentianella campestris,18.018225,69.636041
Gentianella campestris,18.018017,69.597078
Gentianella campestris,19.793726,69.933518
Gentianella campestris,9.410963,62.707882
Gentianella campestris,11.7508,57.6478
Gentianella campestris,8.299486,61.375393
Gentianella campestris,6.626845,58.074729
Gentianella campestris,17.70927,59.50466
Gentianella campestris,17.96355,59.69574
Gentianella campestris,14.66957,63.17826
Gentianella campestris,17.8998,60.59193
Gentianella campestris,12.67153,60.30677
Gentianella campestris,18.50261,60.26215
Gentianella campestris,18.53413,60.25089
Gentianella campestris,17.89254,60.22802
Gentianella campestris,18.44106,60.28811
Gentianella campestris,14.727,58.16365
Gentianella campestris,13.47164,57.97766
Gentianella campestris,15.95896,60.12972
Gentianella campestris,15.9147,60.12954
Gentianella campestris,15.06733,58.5659
Gentianella campestris,15.21057,61.02284
Gentianella campestris,15.2246,60.96367
Gentianella campestris,12.33075,59.61941
Gentianella campestris,15.3636,58.28457
Gentianella campestris,18.04592,59.9981
Gentianella campestris,13.80347,60.77282
Gentianella campestris,13.92797,61.21643
Gentianella campestris,16.07523,60.47412
Gentianella campestris,15.72414,60.14078
Gentianella campestris,13.60455,61.55033
Gentianella campestris,15.32444,60.66518
Gentianella campestris,15.06578,60.32855
Gentianella campestris,15.46695,60.62593
Gentianella campestris,16.34694,63.58394
Gentianella campestris,11.24516,58.40494
Gentianella campestris,16.58094,59.95372
Gentianella campestris,13.7798,62.96909
Gentianella campestris,16.70483,58.3832
Gentianella campestris,15.50156,57.98739
Gentianella campestris,15.67002,59.7214
Gentianella campestris,16.24563,58.89274
Gentianella campestris,18.62551,59.90563
Gentianella campestris,14.5455,57.62827
Gentianella campestris,15.66005,58.91999
Gentianella campestris,15.56372,57.56817
Gentianella campestris,14.40406,62.60696
Gentianella campestris,15.45505,57.03044
Gentianella campestris,14.4368,63.60822
Gentianella campestris,17.46957,58.76029
Gentianella campestris,13.282086,65.713195
Gentianella campestris,13.254606,65.820122
Gentianella campestris,13.281367,65.704688
Gentianella campestris,10.671,63.434
Gentianella campestris,6.82707,60.501877
Gentianella campestris,18.05397,60.49435
Gentianella campestris,16.592521,68.826605
Gentianella campestris,16.578274,68.826559
Gentianella campestris,16.582208,68.833709
Gentianella campestris,16.549528,68.832071
Gentianella campestris,16.506975,68.447897
Gentianella campestris,12.134766,63.599345
Gentianella campestris,9.155189,62.580919
Gentianella campestris,13.361434,66.834471
Gentianella campestris,13.531638,68.19793
Gentianella campestris,9.450699,60.78143
Gentianella campestris,10.087623,59.709634
Gentianella campestris,14.435891,67.225616
Gentianella campestris,9.094724,61.682562
Gentianella campestris,10.951407,63.280738
Gentianella campestris,14.763677,67.304895
Gentianella campestris,6.095357,60.406367
Gentianella campestris,10.728615,62.713596
Gentianella campestris,8.669228,60.872304
Gentianella campestris,9.678404,60.628484
Gentianella campestris,9.563887,59.53042
Gentianella campestris,11.694188,63.754269
Gentianella campestris,9.432607,63.669594
Gentianella campestris,9.111441,61.01654
Gentianella campestris,8.112119,60.521196
Gentianella campestris,12.14675,63.660098
Gentianella campestris,8.868115,61.523483
Gentianella campestris,8.817009,61.42945
Gentianella campestris,10.525767,63.691043
Gentianella campestris,9.186801,61.677239
Gentianella campestris,13.378304,66.82235
Gentianella campestris,14.671743,67.301883
Gentianella campestris,9.63409,62.41509
Gentianella campestris,9.084384,61.684462
Gentianella campestris,8.25876,60.71095
Gentianella campestris,9.513761,60.775856
Gentianella campestris,8.807236,61.432526
Gentianella campestris,9.711498,59.569303
Gentianella campestris,8.936836,61.594451
Gentianella campestris,13.802605,66.890757
Gentianella campestris,9.180504,61.684901
Gentianella campestris,9.15518,60.993248
Gentianella campestris,13.790882,66.892714
Gentianella campestris,9.408864,62.457036
Gentianella campestris,10.939091,63.278618
Gentianella campestris,8.178164,59.780591
Gentianella campestris,9.144966,62.582768
Gentianella campestris,8.919103,61.561306
Gentianella campestris,14.70844,67.248365
Gentianella campestris,9.518962,62.817386
Gentianella campestris,8.251556,59.751461
Gentianella campestris,10.611053,60.630554
Gentianella campestris,8.642494,60.861768
Gentianella campestris,9.127449,61.690303
Gentianella campestris,11.57658,63.728264
Gentianella campestris,8.920504,61.572247
Gentianella campestris,9.723715,59.573657
Gentianella campestris,14.635748,67.200827
Gentianella campestris,14.637985,67.426162
Gentianella campestris,10.646234,62.133189
Gentianella campestris,9.614839,61.384588
Gentianella campestris,14.692566,67.063123
Gentianella campestris,14.494218,67.291052
Gentianella campestris,14.702484,67.257719
Gentianella campestris,14.670827,67.038412
Gentianella campestris,14.680448,67.057896
Gentianella campestris,14.653148,67.037746
Gentianella campestris,14.695567,67.044022
Gentianella campestris,14.655313,67.04735
Gentianella campestris,14.710793,67.019653
Gentianella campestris,8.8038,61.9359
Gentianella campestris,5.7699,58.531
Gentianella campestris,10.7759,62.8753
Gentianella campestris,8.8704,61.9364
Gentianella campestris,10.7328,60.1275
Gentianella campestris,9.4866,62.752
Gentianella campestris,10.6248,60.6171
Gentianella campestris,13.92147,63.38592
Gentianella campestris,15.02195,58.02324
Gentianella campestris,9.59665,61.71731
Gentianella campestris,14.5691,67.36644
Gentianella campestris,14.53618,67.27718
Gentianella campestris,14.94008,67.18392
Gentianella campestris,15.15171,67.03707
Gentianella campestris,11.17306,64.63625
Gentianella campestris,9.00101,61.86612
Gentianella campestris,9.48889,61.88721
Gentianella campestris,9.419394,61.403335
Gentianella campestris,10.390323,62.498801
Gentianella campestris,9.471057,61.417872
Gentianella campestris,9.432022,61.395575
Gentianella campestris,10.366352,62.555757
Gentianella campestris,10.354878,62.540823
Gentianella campestris,10.634588,62.40255
Gentianella campestris,10.260363,62.61496
Gentianella campestris,15.07082,60.35659
Gentianella campestris,9.307529,61.461628
Gentianella campestris,9.294072,61.465141
Gentianella campestris,9.343899,61.418118
Gentianella campestris,15.33663,57.39277
Gentianella campestris,10.202256,60.532989
Gentianella campestris,10.213314,60.529961
Gentianella campestris,10.242244,61.132966
Gentianella campestris,7.667077,59.756812
Gentianella campestris,9.791135,60.841138
Gentianella campestris,10.473114,62.453352
Gentianella campestris,10.398844,62.460212
Gentianella campestris,8.824788,60.053919
Gentianella campestris,7.972466,59.670433
Gentianella campestris,10.016433,63.972065
Gentianella campestris,10.032192,63.941843
Gentianella campestris,10.554019,62.051242
Gentianella campestris,10.591809,62.094617
Gentianella campestris,10.502073,62.123058
Gentianella campestris,10.350449,61.912068
Gentianella campestris,10.317691,62.104593
Gentianella campestris,10.51997,62.146565
Gentianella campestris,10.403451,62.116094
Gentianella campestris,10.576066,62.418002
Gentianella campestris,10.906709,62.260851
Gentianella campestris,10.451267,62.135128
Gentianella campestris,10.534864,62.426722
Gentianella campestris,10.467455,62.285662
Gentianella campestris,10.448799,62.280129
Gentianella campestris,10.500754,62.315633
Gentianella campestris,10.426102,62.25256
Gentianella campestris,10.649307,62.19039
Gentianella campestris,10.686892,62.114473
Gentianella campestris,10.686925,62.119905
Gentianella campestris,10.384707,62.086324
Gentianella campestris,10.433176,62.118824
Gentianella campestris,10.477134,62.11135
Gentianella campestris,10.971842,62.282417
Gentianella campestris,10.806968,62.174992
Gentianella campestris,10.571693,62.254409
Gentianella campestris,10.57389,62.248162
Gentianella campestris,10.570795,62.241212
Gentianella campestris,10.558383,62.234205
Gentianella campestris,10.564924,62.229705
Gentianella campestris,10.320991,62.294816
Gentianella campestris,10.348587,62.286283
Gentianella campestris,17.91207,59.64038
Gentianella campestris,9.087696,61.889136
Gentianella campestris,9.443237,61.716352
Gentianella campestris,9.560719,62.642898
Gentianella campestris,14.98728,59.5049
Gentianella campestris,13.72725,57.83037
Gentianella campestris,18.12736,60.1336
Gentianella campestris,18.08863,60.23721
Gentianella campestris,13.72109,63.34925
Gentianella campestris,18.80601,60.02851
Gentianella campestris,18.44062,60.04546
Gentianella campestris,18.86409,59.90228
Gentianella campestris,16.46217,62.08967
Gentianella campestris,16.73597,59.3174
Gentianella campestris,16.90556,59.18757
Gentianella campestris,16.92342,59.11563
Gentianella campestris,11.90589,57.44339
Gentianella campestris,14.7256,63.38779
Gentianella campestris,14.62567,63.36522
Gentianella campestris,14.77573,63.02213
Gentianella campestris,14.70399,63.80588
Gentianella campestris,14.85638,63.43327
Gentianella campestris,14.47192,63.22728
Gentianella campestris,14.71987,58.1107
Gentianella campestris,14.65377,61.07633
Gentianella campestris,14.32062,59.77469
Gentianella campestris,15.22166,58.1051
Gentianella campestris,15.53552,56.65014
Gentianella campestris,16.80319,56.81285
Gentianella campestris,16.10014,57.39189
Gentianella campestris,15.68495,57.82759
Gentianella campestris,12.38909,57.2729
Gentianella campestris,15.49468,62.79327
Gentianella campestris,18.17986,60.25648
Gentianella campestris,17.24784,60.11462
Gentianella campestris,11.40359,58.39525
Gentianella campestris,18.00056,60.46852
Gentianella campestris,18.00769,60.5456
Gentianella campestris,14.65335,58.03122
Gentianella campestris,11.25475,58.41699
Gentianella campestris,15.52582,62.72746
Gentianella campestris,14.37209,62.47884
Gentianella campestris,14.69322,63.20507
Gentianella campestris,18.14162,63.3925
Gentianella campestris,12.58026,58.91214
Gentianella campestris,13.85764,57.55968
Gentianella campestris,15.79594,60.03199
Gentianella campestris,14.9615,58.24203
Gentianella campestris,15.83586,60.05077
Gentianella campestris,14.64089,63.10024
Gentianella campestris,14.07267,59.37978
Gentianella campestris,9.818182,62.174283
Gentianella campestris,9.769817,62.193516
Gentianella campestris,9.778961,62.191881
Gentianella campestris,9.787989,62.189794
Gentianella campestris,9.773302,62.176401
Gentianella campestris,9.816861,62.190968
Gentianella campestris,10.682471,64.545162
Gentianella campestris,8.899384,61.581876
Gentianella campestris,13.24203,66.662104
Gentianella campestris,13.239245,66.718708
Gentianella campestris,13.224728,66.7218
Gentianella campestris,9.797359,62.191148
Gentianella campestris,10.155535,62.145895
Gentianella campestris,13.212367,66.516969
Gentianella campestris,8.535406,61.157784
Gentianella campestris,11.769987,65.841767
Gentianella campestris,11.763726,65.84673
Gentianella campestris,11.903729,65.853125
Gentianella campestris,13.065897,65.942374
Gentianella campestris,10.888417,62.858694
Gentianella campestris,12.528974,65.889065
Gentianella campestris,9.678997,62.606084
Gentianella campestris,14.552582,67.212607
Gentianella campestris,12.45807,65.954825
Gentianella campestris,11.270461,60.550275
Gentianella campestris,14.581085,67.374957
Gentianella campestris,31.050609,70.351245
Gentianella campestris,9.809675,62.180245
Gentianella campestris,29.850891,70.06596
Gentianella campestris,12.501342,65.878447
Gentianella campestris,9.794871,61.325893
Gentianella campestris,13.788726,66.688278
Gentianella campestris,12.478228,65.873831
Gentianella campestris,10.400793,61.781005
Gentianella campestris,9.913574,63.881148
Gentianella campestris,11.402343,60.7165
Gentianella campestris,11.615585,59.305646
Gentianella campestris,15.04087,67.27323
Gentianella campestris,11.222913,63.197297
Gentianella campestris,9.788331,63.335302
Gentianella campestris,16.182,68.322079
Gentianella campestris,6.892567,59.880881
Gentianella campestris,12.441766,65.863916
Gentianella campestris,13.057022,66.637547
Gentianella campestris,8.367771,62.228666
Gentianella campestris,9.259043,61.18725
Gentianella campestris,9.506107,62.86137
Gentianella campestris,8.495017,60.331062
Gentianella campestris,6.437947,59.221577
Gentianella campestris,9.625745,62.787422
Gentianella campestris,8.911359,61.21685
Gentianella campestris,9.075805,61.728404
Gentianella campestris,13.078716,66.152926
Gentianella campestris,16.214977,68.325825
Gentianella campestris,9.541079,62.802823
Gentianella campestris,8.049938,61.630459
Gentianella campestris,9.622358,62.066755
Gentianella campestris,6.888919,59.858651
Gentianella campestris,8.402913,60.517288
Gentianella campestris,16.237911,68.325055
Gentianella campestris,14.503722,67.333431
Gentianella campestris,31.047672,70.356364
Gentianella campestris,17.38462,68.434218
Gentianella campestris,10.938085,59.047327
Gentianella campestris,8.352194,61.71321
Gentianella campestris,18.78626,59.92836
Gentianella campestris,18.70071,60.1194
Gentianella campestris,8.291917,60.681871
Gentianella campestris,8.848046,60.864729
Gentianella campestris,8.801531,61.464564
Gentianella campestris,8.445538,60.222926
Gentianella campestris,14.415436,66.979188
Gentianella campestris,10.041323,59.722545
Gentianella campestris,14.182431,66.789624
Gentianella campestris,13.384763,66.013388
Gentianella campestris,8.850112,61.515832
